379, -0.888
390, -0.602
398, -0.784
410, -0.605
418, -0.496
430, -0.380
440, -0.375
449, -0.196
460, -0.195
467, -0.068
480, -0.051
491, -0.027
499,  0.000
510, -0.061
520, -0.090
531, -0.302
540, -0.328
550, -0.477
560, -0.637
571, -0.949
581, -1.150
591, -1.517
601, -1.822
621, -2.527
639, -3.272
660, -3.849
678, -4.675
700, -5.172
720, -5.854
740, -6.457
760, -6.862
