 +5200.000, -0.678
 +4800.000, -0.648
 +4400.000, -0.611
 +4000.000, -0.553
 +3600.000, -0.502
 +3200.000, -0.450
 +2800.000, -0.372
 +2400.000, -0.292
 +2000.000, -0.218
 +1600.000, -0.152
 +1200.000, -0.094
  +800.000, -0.046
  +400.000, -0.013
     0.000,  0.000
  -400.000, -0.013
  -800.000, -0.056
 -1200.000, -0.137
 -1600.000, -0.264
 -2000.000, -0.432
 -2400.000, -0.658
 -2800.000, -0.959
 -3200.000, -1.301
 -3600.000, -1.700
