 6.21e+2         4.1263e-2       8.5375e-2       3.455e-3       -1.051e-3       -8.9844e-5
 6.20e+2         4.269675e-2     8.89085e-2      3.50625e-3     -1.40275e-3     -1.27035e-3
 6.19e+2         4.415279e-2     9.28061e-2      3.59085e-3     -1.12887e-3     -9.9863e-5
 6.18e+2         4.569429e-2     9.65971e-2      3.65235e-3     -1.36037e-3     -1.21421e-3
 6.17e+2         4.728558e-2     1.005522e-1     3.8747e-3      -1.48474e-3     -1.34922e-3
 6.16e+2         4.865212e-2     1.044138e-1     4.0188e-3      -1.53336e-3     -1.39144e-3
 6.15e+2         5.042141e-2     1.083569e-1     4.12115e-3     -1.71373e-3     -1.58773e-3
 6.14e+2         5.192966e-2     1.120274e-1     4.3409e-3      -1.98098e-3     -1.84754e-3
 6.13e+2         5.352845e-2     1.157265e-1     4.34275e-3     -1.63685e-3     -1.50557e-3
 6.12e+2         5.494974e-2     1.195636e-1     4.5521e-3      -1.69322e-3     -1.5545e-4
 6.11e+2         5.654578e-2     1.233852e-1     4.7047e-3      -1.57834e-3     -1.4513e-4
 6.10e+2         5.803803e-2     1.265897e-1     4.85445e-3     -1.34159e-3     -1.20815e-3
 6.09e+2         5.956607e-2     1.306353e-1     5.03405e-3     -8.8071e-4      -7.3559e-5
 6.08e+2         6.108365e-2     1.342135e-1     5.30275e-3     -9.0545e-4      -7.5393e-5
 6.07e+2         6.269373e-2     1.378257e-1     5.43595e-3     -4.0769e-4      -2.7217e-5
 6.06e+2         6.421652e-2     1.413218e-1     5.6908e-3       8.344e-5        2.3072e-5
 6.05e+2         6.561831e-2     1.450649e-1     6.07965e-3      8.657e-5        2.4873e-5
 6.04e+2         6.72576e-2      1.4871e-1       6.366e-3       -8.88e-5         7.864e-7
 6.03e+2         6.862043e-2     1.529297e-1     6.66545e-3      5.121e-5        2.1121e-5
 6.02e+2         7.046647e-2     1.572773e-1     6.80505e-3     -3.2391e-4      -1.7031e-5
 6.01e+2         7.19343e-2      1.61986e-1      6.9585e-3      -7.239e-4       -5.7238e-5
 6.00e+2         7.33213e-2      1.66079e-1      7.0645e-3      -1.2019e-3      -1.05886e-3
 5.99e+2         7.499288e-2     1.703332e-1     7.5222e-3      -1.02864e-3     -8.8248e-5
