451,2.30E-05,1.69E-05,0.016857
452,1.56E-05,1.56E-05,0.017281
453,8.11E-06,1.67E-05,0.017573
454,6.70E-06,1.99E-05,0.017739
455,8.63E-06,2.35E-05,0.017778
456,1.75E-05,2.58E-05,0.01769
457,2.39E-05,2.60E-05,0.017435
458,1.95E-05,2.24E-05,0.017028
459,1.10E-05,1.95E-05,0.016445
460,6.60E-06,1.70E-05,0.015716
461,7.75E-06,1.57E-05,0.01487
462,8.67E-06,1.87E-05,0.013921
463,1.24E-05,2.62E-05,0.012911
464,1.61E-05,3.06E-05,0.011926
465,1.62E-05,2.89E-05,0.010887
466,1.47E-05,2.55E-05,0.0099672
467,1.26E-05,2.48E-05,0.0091482
468,1.34E-05,2.58E-05,0.0084354
469,1.35E-05,2.78E-05,0.0077873
470,1.39E-05,3.01E-05,0.0071881
471,1.54E-05,3.43E-05,0.0066383
472,1.70E-05,3.98E-05,0.0061252
473,1.60E-05,4.22E-05,0.0056314
474,7.59E-06,3.95E-05,0.0051811
475,4.04E-06,3.67E-05,0.0047492
476,4.09E-06,4.04E-05,0.0043486
477,9.66E-06,5.02E-05,0.0039765
478,1.34E-05,6.09E-05,0.003621
479,1.22E-05,6.94E-05,0.0032846
480,1.09E-05,7.36E-05,0.0029788
481,7.55E-06,7.46E-05,0.0026955
482,7.25E-06,8.12E-05,0.0024451
483,5.25E-06,0.0001,0.0022173
484,3.94E-06,0.00012653,0.0020127
485,4.58E-06,0.00015389,0.0018224
486,6.99E-06,0.00018711,0.0016432
487,9.68E-06,0.00023899,0.0014807
488,1.05E-05,0.00031557,0.0013358
489,8.91E-06,0.00041272,0.0012004
490,5.42E-06,0.00052832,0.001072
491,5.46E-06,0.00066985,0.00095652
492,6.98E-06,0.0008413,0.00085266
493,1.23E-05,0.0010497,0.00076226
494,1.32E-05,0.001298,0.0006812
495,1.10E-05,0.0015935,0.00060723
496,7.18E-06,0.0019508,0.00053912
497,3.68E-06,0.0023808,0.00047558
498,4.58E-06,0.0028825,0.00041613
499,5.27E-06,0.003466,0.00036286
500,6.80E-06,0.0041305,0.00031624
501,8.62E-06,0.0049179,0.00027932
502,9.66E-06,0.0057999,0.00024741
503,8.23E-06,0.0067712,0.00021759
504,6.93E-06,0.0078042,0.00018984
505,7.33E-06,0.0088784,0.00016584
506,1.14E-05,0.0099885,0.00014584
507,1.45E-05,0.011126,0.00012919
508,1.10E-05,0.012281,0.00011455
509,9.35E-06,0.013422,0.00010025
510,9.14E-06,0.014488,8.53E-05
511,1.05E-05,0.015501,7.21E-05
512,1.01E-05,0.016438,6.34E-05
513,7.35E-06,0.017292,5.85E-05
514,5.24E-06,0.018096,5.56E-05
515,4.91E-06,0.018817,5.34E-05
516,8.97E-06,0.019413,5.01E-05
517,1.52E-05,0.019883,4.63E-05
518,1.57E-05,0.020227,4.38E-05
519,8.79E-06,0.02039,4.34E-05
520,4.85E-06,0.020446,4.31E-05
521,3.83E-06,0.020309,4.07E-05
522,6.18E-06,0.020086,3.64E-05
523,8.45E-06,0.019831,3.09E-05
524,1.38E-05,0.019523,2.59E-05
525,1.56E-05,0.01911,2.36E-05
526,1.35E-05,0.018617,2.36E-05
527,1.04E-05,0.018094,2.48E-05
528,5.19E-06,0.017555,2.53E-05
529,5.04E-06,0.016997,2.46E-05
530,1.01E-05,0.016437,2.25E-05
531,1.53E-05,0.015855,1.92E-05
532,1.91E-05,0.015344,1.57E-05
533,2.11E-05,0.014813,1.36E-05
534,1.65E-05,0.0143,1.45E-05
535,1.03E-05,0.013772,1.61E-05
536,1.37E-05,0.013199,1.47E-05
537,1.52E-05,0.012609,1.21E-05
538,1.05E-05,0.012053,1.27E-05
539,6.30E-06,0.011536,1.61E-05
540,6.28E-06,0.01102,1.68E-05
541,9.37E-06,0.010494,1.31E-05
542,1.34E-05,0.0099891,9.67E-06
543,7.35E-06,0.0095001,7.70E-06
544,8.08E-06,0.0090271,9.71E-06
545,1.10E-05,0.0085886,1.09E-05
546,1.97E-05,0.0081665,1.21E-05
547,1.58E-05,0.0077751,1.20E-05
548,1.09E-05,0.0074078,1.06E-05
549,9.03E-06,0.0070254,9.23E-06
550,1.07E-05,0.006645,8.72E-06
551,1.39E-05,0.0062933,7.40E-06
552,1.46E-05,0.0059667,6.59E-06
553,1.25E-05,0.0056389,8.40E-06
554,9.21E-06,0.0053053,1.15E-05
555,9.20E-06,0.0049823,1.20E-05
556,1.04E-05,0.0046635,9.16E-06
557,1.22E-05,0.0043654,7.98E-06
558,1.16E-05,0.0040829,1.05E-05
559,1.09E-05,0.0038192,1.34E-05
560,8.02E-06,0.0035621,1.29E-05
561,9.21E-06,0.003323,1.01E-05
562,1.04E-05,0.0031004,7.55E-06
563,1.20E-05,0.0028913,7.78E-06
564,1.08E-05,0.0026997,8.79E-06
565,9.68E-06,0.002522,8.71E-06
566,1.03E-05,0.002357,5.98E-06
567,1.48E-05,0.0022022,2.66E-06
568,1.78E-05,0.0020561,2.34E-06
569,1.78E-05,0.0019174,3.85E-06
570,1.65E-05,0.0017893,4.12E-06
571,1.63E-05,0.0016745,2.85E-06
572,1.93E-05,0.0015649,2.24E-06
573,2.53E-05,0.0014581,2.82E-06
574,2.95E-05,0.0013626,3.90E-06
575,3.01E-05,0.0012822,3.50E-06
576,3.07E-05,0.0012045,4.36E-06
577,3.43E-05,0.0011249,3.70E-06
578,4.01E-05,0.0010482,3.89E-06
579,4.66E-05,0.00098066,4.49E-06
580,5.37E-05,0.00091963,6.27E-06
581,6.17E-05,0.0008618,8.63E-06
582,7.07E-05,0.00080398,9.87E-06
583,8.07E-05,0.00074576,8.58E-06
584,9.43E-05,0.00069143,5.82E-06
585,0.00011473,0.00064586,4.82E-06
586,0.0001406,0.00060551,5.10E-06
587,0.00016847,0.00056351,7.02E-06
588,0.00020046,0.00052086,9.06E-06
589,0.00024288,0.00048515,7.98E-06
590,0.00029651,0.00045702,5.02E-06
591,0.00035672,0.00042961,4.18E-06
592,0.00042295,0.00040002,5.40E-06
593,0.00049958,0.00037043,6.40E-06
594,0.00059268,0.00034283,6.38E-06
595,0.00071063,0.00031854,5.71E-06
596,0.00085451,0.00029653,4.90E-06
597,0.0010134,0.00027256,4.95E-06
598,0.0011833,0.0002454,7.30E-06
599,0.001381,0.00022161,9.93E-06
600,0.0016161,0.00020375,7.87E-06
601,0.0018833,0.00018373,4.48E-06
602,0.0021767,0.0001567,2.15E-06
603,0.0025064,0.00013413,2.34E-06
604,0.0028879,0.0001254,3.26E-06
605,0.0033211,0.00012155,4.14E-06
606,0.0037998,0.00011272,6.62E-06
607,0.0043311,0.00010088,8.05E-06
608,0.0049165,8.99E-05,3.66E-06
609,0.0055664,8.01E-05,3.65E-06
610,0.0063013,7.08E-05,5.11E-06
611,0.0071073,6.23E-05,8.95E-06
612,0.0079944,5.58E-05,1.01E-05
613,0.0089652,5.31E-05,8.69E-06
614,0.010008,5.52E-05,6.34E-06
615,0.011143,5.58E-05,5.26E-06
616,0.012402,4.78E-05,5.28E-06
617,0.013769,3.75E-05,8.58E-06
618,0.015206,3.59E-05,9.13E-06
619,0.016726,3.95E-05,7.92E-06
620,0.018363,3.84E-05,4.39E-06
621,0.020099,3.36E-05,1.67E-06
622,0.021876,3.07E-05,6.66E-06
623,0.023667,2.99E-05,1.28E-05
624,0.025412,2.80E-05,7.14E-06
625,0.027036,2.52E-05,1.86E-07
626,0.028488,2.35E-05,1.15E-06
627,0.029663,2.46E-05,6.87E-06
628,0.030466,2.60E-05,1.03E-05
629,0.030756,2.77E-05,1.01E-05
630,0.030359,2.56E-05,5.04E-06
631,0.029267,2.11E-05,4.78E-06
632,0.027565,1.82E-05,4.86E-06
633,0.025357,1.78E-05,8.32E-06
634,0.022818,1.82E-05,9.77E-06
635,0.020103,1.83E-05,9.82E-06
636,0.017366,1.66E-05,8.66E-06
637,0.014783,1.59E-05,8.09E-06
638,0.012472,1.78E-05,8.38E-06
639,0.010467,2.18E-05,7.03E-06
640,0.0087741,2.25E-05,5.51E-06
641,0.0073691,2.22E-05,4.39E-06
642,0.006199,2.22E-05,2.89E-06
643,0.0052357,2.28E-05,4.54E-06
644,0.0044429,1.96E-05,6.94E-06
645,0.0037907,1.49E-05,9.90E-06
646,0.0032467,1.35E-05,8.56E-06
647,0.0027945,1.60E-05,5.61E-06
648,0.0024211,1.63E-05,3.63E-06
649,0.0021148,1.57E-05,6.32E-06
650,0.0018626,1.11E-05,8.37E-06
651,0.0016496,9.28E-06,9.15E-06
652,0.0014673,8.95E-06,8.09E-06
653,0.0013098,1.04E-05,6.60E-06
654,0.0011715,1.22E-05,4.61E-06
655,0.0010527,1.36E-05,5.42E-06
656,0.00095434,1.47E-05,4.97E-06
657,0.00086944,1.58E-05,4.42E-06
658,0.00079328,1.20E-05,4.53E-06
659,0.00072522,1.19E-05,4.84E-06
660,0.00066722,1.75E-05,7.22E-06
661,0.00061728,2.02E-05,9.11E-06
662,0.00057371,1.56E-05,7.62E-06
663,0.00053268,9.88E-06,5.62E-06
664,0.00049414,8.86E-06,7.29E-06
665,0.00045998,1.04E-05,9.53E-06
666,0.00043264,1.39E-05,9.62E-06
667,0.00041402,1.73E-05,8.12E-06
668,0.00040143,1.96E-05,5.71E-06
669,0.00038551,1.78E-05,3.86E-06
670,0.00036262,1.10E-05,1.71E-06
671,0.00033711,8.70E-06,1.48E-06
672,0.00031317,1.16E-05,4.25E-06
673,0.00029436,1.50E-05,4.22E-06
674,0.00027944,1.64E-05,2.47E-06
675,0.00026309,1.64E-05,4.35E-06
676,0.00024478,1.61E-05,9.08E-06
677,0.00022719,1.47E-05,9.34E-06
678,0.00021098,1.47E-05,5.83E-06
679,0.00019558,1.65E-05,4.97E-06
680,0.00018317,1.75E-05,5.54E-06
681,0.00017649,1.50E-05,5.13E-06
682,0.00017381,9.80E-06,5.41E-06
683,0.00017148,7.02E-06,9.25E-06
684,0.00016229,9.24E-06,1.21E-05
685,0.00014408,1.62E-05,1.12E-05
686,0.00013318,1.84E-05,1.01E-05
687,0.00013687,1.23E-05,1.05E-05
688,0.00013355,8.55E-06,9.42E-06
689,0.00011545,8.73E-06,6.68E-06
690,0.00010577,8.29E-06,7.16E-06
691,0.00011003,6.48E-06,1.21E-05
692,0.00010753,8.95E-06,1.37E-05
693,9.49E-05,1.62E-05,1.18E-05
694,8.61E-05,1.56E-05,1.17E-05
695,8.18E-05,1.01E-05,1.31E-05
696,7.39E-05,1.00E-05,1.13E-05
697,6.53E-05,1.41E-05,7.65E-06
698,6.08E-05,1.38E-05,6.29E-06
699,5.91E-05,1.17E-05,5.68E-06
700,5.66E-05,1.18E-05,1.02E-05
701,5.18E-05,1.05E-05,1.06E-05
702,4.51E-05,8.70E-06,5.76E-06
703,4.13E-05,1.09E-05,3.99E-06
704,4.21E-05,1.84E-05,7.16E-06
705,4.43E-05,2.15E-05,1.05E-05
706,4.59E-05,1.89E-05,9.93E-06
707,4.78E-05,1.33E-05,1.06E-05
708,4.57E-05,7.36E-06,1.10E-05
709,3.39E-05,1.06E-05,1.18E-05
710,2.33E-05,1.62E-05,1.18E-05
711,2.90E-05,1.71E-05,9.88E-06
712,3.51E-05,1.47E-05,7.87E-06
713,2.87E-05,1.34E-05,7.21E-06
714,2.48E-05,1.20E-05,7.10E-06
715,3.18E-05,9.08E-06,1.10E-05
716,3.91E-05,7.77E-06,1.21E-05
717,3.81E-05,1.01E-05,9.13E-06
718,3.08E-05,1.16E-05,7.57E-06
719,2.54E-05,1.00E-05,8.32E-06
720,3.08E-05,1.12E-05,1.15E-05
721,3.68E-05,1.10E-05,1.28E-05
722,2.85E-05,8.98E-06,9.05E-06
723,2.03E-05,1.06E-05,4.78E-06
724,2.31E-05,1.89E-05,5.41E-06
725,2.75E-05,2.44E-05,6.89E-06
726,2.18E-05,2.12E-05,7.24E-06
727,1.52E-05,1.88E-05,6.23E-06
728,1.20E-05,2.11E-05,4.35E-06
729,1.61E-05,2.34E-05,5.43E-06
730,2.05E-05,2.28E-05,8.12E-06
731,1.51E-05,1.60E-05,9.30E-06
732,9.43E-06,9.84E-06,9.77E-06
733,1.42E-05,1.05E-05,9.82E-06
734,1.82E-05,1.30E-05,1.00E-05
735,1.85E-05,1.33E-05,7.78E-06
736,2.12E-05,1.61E-05,6.40E-06
737,2.72E-05,2.10E-05,4.62E-06
738,2.74E-05,2.07E-05,7.34E-06
739,2.12E-05,1.62E-05,1.28E-05
740,1.41E-05,1.66E-05,1.38E-05
741,6.87E-06,1.89E-05,1.24E-05
742,8.71E-06,1.46E-05,1.25E-05
743,1.62E-05,1.03E-05,1.21E-05
744,2.89E-05,1.12E-05,1.07E-05
745,3.06E-05,1.37E-05,9.53E-06
746,2.03E-05,1.77E-05,7.84E-06
747,1.27E-05,1.67E-05,7.91E-06
748,8.29E-06,1.44E-05,9.44E-06
749,1.13E-05,1.41E-05,1.05E-05
750,1.26E-05,1.83E-05,1.10E-05
751,1.51E-05,2.56E-05,1.11E-05
752,1.44E-05,2.51E-05,1.08E-05
753,1.42E-05,1.94E-05,1.16E-05
754,2.70E-05,2.50E-05,1.39E-05
755,3.98E-05,2.86E-05,1.53E-05
756,3.17E-05,1.67E-05,1.28E-05
757,1.95E-05,1.26E-05,1.37E-05
758,1.85E-05,2.25E-05,1.78E-05
759,2.18E-05,2.20E-05,1.87E-05
760,2.76E-05,6.67E-06,1.35E-05
761,2.68E-05,1.05E-05,1.18E-05
762,2.28E-05,2.82E-05,1.12E-05
763,3.03E-05,3.43E-05,1.08E-05
764,2.97E-05,3.00E-05,1.01E-05
765,1.82E-05,2.06E-05,1.02E-05
766,1.66E-05,1.34E-05,1.14E-05
767,2.56E-05,1.02E-05,1.33E-05
768,3.19E-05,1.92E-05,1.29E-05
769,3.10E-05,2.82E-05,9.39E-06
770,3.05E-05,2.70E-05,7.41E-06
771,3.22E-05,2.72E-05,8.95E-06
772,2.86E-05,3.16E-05,1.05E-05
773,2.27E-05,2.84E-05,1.20E-05
774,1.63E-05,2.06E-05,1.31E-05
775,2.57E-05,2.25E-05,1.31E-05
776,3.47E-05,2.31E-05,1.22E-05
777,3.39E-05,2.21E-05,1.55E-05
778,2.99E-05,2.04E-05,1.65E-05
779,2.41E-05,1.94E-05,1.30E-05
780,2.71E-05,2.43E-05,1.17E-05
